name
Madhu Shrikaar
Prashant Nair
K.S.R. Das
Manmohan Desai
Anil Dhanda
Anwar Ali
V Devendra Naidu
Chapour Haghighat
Sanjay D. Singh
Mama
Arijit Lahiri
Arvind C. Jadeja
Shakeel S. Saifee
Rajnikant
Trivikram Srinivas
Rajesh Bhatia
Kushal Srivastava
Karan Radhakrishna
O.P. Goyle
Shujaat Saudagar
Diljit Singh
Shailendra Pandey
Rajbans Khanna
Bhanu Pratap Singh
U.C. Roshan
Krishnadev Yagnik
Danis Tanovic
B.B. Bhalla
Leena Yadav
Saif Ali Sayeed
Ganpati Bohra
Akksar Allahabadi
Manju Bharti
Pachhi
Sagar Sarhadi
Aayush Saxena
P. Sharma
Amrit Nahata
Ashim Bhattacharya
Siba Mishra
Rafeeq Ellias
Siddharth Anand
Deepak Ramsay
Rajiv Mudgal
Gyanendra Choudhry
Akash Mehra
Vijay Borade
Ashish Aryan
Ramesh Talwar
Mahender Singh
Sandeep Chatterjee
Mahesh Manjrekar
S.S. Dharwadkar
Sibte Hassan Rizvi
Ajay Lohan
Jagbir Dahiya
Shreyas Talpade
Pankaj Kumar
Siva G.
Shamin Desai
K. Ravi Shankar
Visakh G S
Shyam Bharteey
Varun V. Sharma
Suneel Darshan
Keval P. Kashyap
Pandya Manoj
Sanoj Mishra
Deepak Ramteke
Pulkit Datta
Ritesh Sharma
Gogi Anand
R S Tara
P. Som Shekar
Zeishan Quadri
Gunjal
Ashvin Kumar
Azhar Hussain
Ajay Shukla
S.K. Shyam
Raj Wadhwa
A.M. Khan
Shakti
Indra Narayan Datta
Terrie Samundra
Virendra Saini
Abhishek Saxena
Tej Saran
Nirang Desai
Satish Rajwade
K.K. Mahajan
Kumar Santosh Gupta
Dheeraj Pandit
Ravindra Nath
Sumeet Chawla
Chandrakant Singh
Navaniat Singh
Radha Krishna Jagarlamudi
Debaloy Dey
Hunsur Krishnamurthy
Sandeep Pandey
R.S. Prasanna
Girish Karnad
Mohan Dayaram Bhavnani
Chanakya Chatterjee
Abbas Tyrewala
Kundan Kumar
Shaheed Latif
Harish Kumar
Siv Sagar
Zanane Rajsingh
Abhishek Paul
Mukul Dutt
Shekhar Sirrinn
Prem Narayan Arora
Anand Prasad Kapoor
S. Sharma
Treenayan Sharma
Luv Ranjan
Israr Ahmed
Ajay Mehra
Yogesh Mishra
Faisal Khan
A.K. Mishra
Saawan Kumar Tak
Sharad Chaudhary
Ayush
Ajoy Biswas
Chunilal Parekh
Jay.k
Kapil Kaustubh Sharma
Amit Patel
Buddhadev Dasgupta
Sanjeev Tony
B. Gupta
Kanu Behl
Mitra Sen
Shakirul Alam
Saurab Narang
Ajit Dewani
Dharam Kumar
Kôzô Kusuba
Ashutosh Warang
Asha Khan
R. Mittal
Sudhanshu Saria
J.J. Madan
Pavan Kumar
Sarann
Remy Kohli
Sanjay Srinivas
Deepshikha Nagpal
Tahir Hussain
Sumit Sagar
Aryan Neeraaj Anand
Mohit Hussein
Naeem Basit
Rakesh Saraiya
Shaurya Singh
G.T.B. Harvey
Vinod Mehra
Prabhat Roy
Jayanta Basu
Yogesh Dubey
Kshitij Joshi
Mahesh Bhatt
Suraj Joshi
Nikhil Saini
Sil Ritesh
Vijay Rattan
Jayprakkash Shaw
Pratik Mittal
Sanjeev Naik
Amar Nanda
Ashwani Kumar
Chandrakant Kulkarni
Devendra Dhua
Rajkumar Patra
Anant Tripathi
Sridhar Kallidai
Simi Garewal
Nitin Manmohan
Jojo D'Souza
Virendra Sinha
Gautam Joshi
Prabhat Kumar
Aditya Watts
K.A. Narayan
Anupam Kher
Raajeev Walia
Pushkar Manohar
R. Bhattacharya
T.R. Raghunath
Susheel Gajwani
Adeyapartha Rajan
Kr Venkatesh
Ravinddra Khare
Jeetu Arora
Aman Sagar
V. Madhusudan Rao
Anuradha Tiwari
Shahrukh Sultan
Apurva Dhar Badgaiyann
Dulal Guha
Prem Kapoor
Vishram Sawant
Atul Sriva
Geethu Mohandas
Himanshu Yadav
Vishal Chaturvedi
Ved Rahi
Hamid Ali
Sudharshan Lal
Ritesh s Kumar
Pradeep Maru
Chakri Toleti
Sameer Khan
Ismat Chughtai
Sudhakar Sharma
Prabhakar Meena Bhaskar Pant
K. Madhavan
Pradeep Sarkar
Subhash Mukherjee
Shoib Nikash Shah
Sanamjit Singh Talwar
Moni Bhattacharjee
Shree Narayan Singh
Renny Mascarenhas
Vinnil Markan
Bhavik Thakore
Mohit Priyadarshi
Stanislav Aistov
Subhash Sonik
Rumi Jaffery
Raj Kumar Gupta
Chirag Desgiri
Chand
Majnu
Ahathian
B.P. Harisinghaney
Vikas Kavthekar
A.N. Bannerjee
N.K. Pareek
Shantaram Rajaram Vankudre
Sagar Ballary
Mitali Ghoshal
Omung Kumar
Shivaji Lotan Patil
Anand Balraj
Pinaki Bhushan Mukherji
Mohd. Shamim Khan
Vikramaditya Motwane
Sanjay Goel
Gulab Mehta
Moosa Saleem
J. Nutan Punkaj
Arhaan
Usman Baig
Prashant Passy Pilley
Surindara Suri
Gaurav Bakshi
Manmohan Krishna
Gitanjali Sinha
Rajan Lyallpuri
Mahesh Vaijnath Doijode
Akbar Khan
Rajendra Prasad V.B.
Samar Khan
Sudhir Mishra
Kritika Sachdeva
Ayush Raina
Anil Pandit
Surendra Verma
K.R. Reddy
Mukul Anand
Yusuf Khan
Mohan Choti
Joy Augustine
Harjit Rick
Dave Jigar
Tilak Raj
Jeethu Joseph
Lawrence D'Souza
Advait Chandan
Hema Malini
Murali Nair
Kakoli Biswas
J. Mahendran
Avdhesh Kumar Sharma
Liayaqatullah
Prabhu Deva
Gaurav Khati
Mayur Katariya
Manoj Sharma
A. Muthu
Sanjay Bhatia
Vishwas Patil
Manish Goel
Kedar Shinde
Thomas Jacob
Vimal Reddy
Chandulal Shah
Amit Singh
Anamika Haksar
Jay Gulati
Arun Nalawade
Ravi Dewan
Mohan T. Gehani
Krishnakant Pandya
Yakub Hasan Rizvi
Esshan Katara
Atma Ram
Desh Mukherjee
Bidyut Kotoky
Ashok Neemrania
Yogesh Master
Kannan Iyer
Sanjay Leela Bhansali
Santram Varma
Manjeet Singh
Andaleeb Sultanpuri
Sonny Laguna
Gajanan Jagirdar
Mithu Singh
K. Bapaiah
Kamal Batra
Pramode Kumar
Dipesh Jain
Rupak Gogoi
Azad Jain
Rana Jaiswal
Basit Khan
Ramesh Puri
Dhwanil Mehta
K.S. Ravindra
Shadab Khan
Aleya Sen
Sanjivan Lal
Pushan Kripalani
Prashant Johari
Avinash Abhimanyu
Jaiprakashk Vinayak
Kamal Nathani
Vijay Kaul
Nitin Trivedi
Ashok Kheny
Sajid Nadiadwala
Indra Kumar
Syed Faisal Bukhari
Aditya Datt
K Sharif
Ravneet Kaur
Krishnan Pv
S.M. Lateef
Samir Soni
David Atkins
Ziaullah Khan
V.M. Vyas
Ssaurabh Tyagi
S.A. Akbar
Gunjlal
Yukiyo Teramoto
Vishal Bhardwaj
Ashok G.
Sunhil Sippy
Hemant N Mishra
Anand Dasani
Komal
Utpalendu Chakrabarty
Tarun s Bisht
Maruti
Gopal B.
Anil Hingorani
Aspi Irani
Joe Eshwar
Jaswinder Chahal
Chandan Kumar
Raj Mehta
Baby
Rajiv S. Ruia
Pappu Sharma
R.D. Mallik
Kamal Sadanah
Naresh Malhotra
Jitendra Kumar Singh
Navneet Baj Saini
Mani Kaul
Bornila Chatterjee
Hiren Goswani
Chayan Sarkar
Manoj Agrawal
Jay Prakash
Abhinav Kamal
Mustufa Raj
Gulshan Kumar
Nitin Chandra
Nagesh Bhonsle
Suraj Prakash
Randeep Jha
Jaga Peddi
Nagesh Kukunoor
Tulsi Ramsay
Vara Prasad
Pankaj Parashar
Hemendra Kumar Singh
Soni Razdan
Anirudh Baboo
Prabhakar Shukla
Konarak Mukherjee
Balvinder Sandhu
Dweep Raj Kochhar
Sameer Sharma
Amy Thanawala
Shammi Chhabra
Tanvir Ahmad
Raghuveer Singh
Vishram Bedekar
Surya Lakkoju
Akashdeep Sabir
Surendra Shailaj
Kommineni
Shivanand Somappa
Udhayakumar
Aakash Chaturvedi
Anup Bhandari
Kumar Ritu Raj
Sanjoy Nag
Dipanshu Dang
Ramesh Lakhanpal
Jiten
Aditya Singh
Sunder Dar
C.L. Rawal
Jimmy Jaiswal
Janaki Vishwanathan
Sudipto Sen
Yogesh Shahu
Anil Naryani
Vivek Agnihotri
Vikram K. Kumar
Nanabhai Bhatt
Brijendra
Rajesh Seth
Zaid Ali Khan
Nari Ghadiali
Swapan Saha
Guddu Dhanoa
Rozi Izma Abdul Karim
P K Radhakrishnan
Jain Rakesh
Prakash Jha
Rocky Khanna
Murari Sinha
Anil Suri
Gautham Vasudev Menon
Shashilal K. Nair
Pratap Singh
S.M. Abbas
Krishan Kumar
Tarun Majumdar
Swadhaa R Singh
Ishaan Nair
Kamal Amrohi
Bhooshan
Sathish
Keshhav Panneriy
Prabhat Khanna
Nila Madhab Panda
Supriya Khan
Prashant Bhargava
Kamal Musale
Karan Butani
Ashutosh Mishra
Habib Faisal
Naresh Kumar
Rajeev Kapoor
T. Madhava Rao
Remo D'Souza
Pratyush Upadhyay
Jijy Philip
Raj Pendurkar
Rajat Kumar Chaturvedi
Akash Sagar Chopra
Saurabh Kabra
Joe Rajan
Anjan Dutt
Murugan Kumaran
Tiger Yd Yadav
Shaji N. Karun
Suman Ganguli
K. Subhash
Farhan Akhtar
Kidar Nath Sharma
Franz Osten
Mohan Sharma
Satyajit Bhatkal
Ezhil Vendan
Mahmood Khan
Rajkumar Santoshi
Mahesh Nair
Haresh Vyas
Srinivas Bhashyam
Abhishek R. Sharma
Bharti Niranjan
Raja Menon
C. Raghuvir
Anusha Rizvi
Sachindra Sharma
Trilok Jetley
Ajit Singh Deol
Sam Khan
Rohit Gupta
Nidhie Sharma
Naresh Gupta
Rajan Kothari
Surinder Suri
R.K. Rakhan
Muktha Sunder
Kamal Swaroop
Ramesh Modi
Pavel Singh
Nitin Kumar Gupta
Noor Mohammad Charlie
Muazzam Beg
Atanu Mukherjee
Uday Shankar
J.B.H. Wadia
Arati Bhattacharya
Mazhar Khan
T.P. Jhunjhunwala
Omar Khan
Shashanka Ghosh
Sohail Tatari
Abhijit Kokate
Deo Narayan
Richie Mehta
Ashok Mehta
Sushma Shiromani
S.S. Balan
Tariq Khan
Gulzar
Sahil Sunny
Shivram Yadav
Kalpana Lajmi
Abhishek Chaubey
Rajan Priyadarshi
Undecided
Haidar Ali
Simran
Arjun Raaj
Chandan Arora
Neshu Saluja
Dnyanesh Zoting
Sarthak Dasgupta
Rajat Mukherjee
Virag Mishra
Vishnuvardhan
Annu Kapil
Romilla Mukherjee
E.V.V. Satyanarayana
Praful D.S. Tiwari
Parvez Jamal
E. Sathi Babu
Sunaina Bhatnagar
Pushkar Jog
Sripathi Panditharadhyula Rajaram
Mangesh Hadawale
Rajesh Bajaj
Aamreeta Gautam
Rehman Naushad
S.D. Narang
Kanjibhai Rathod
Rakeysh Omprakash Mehra
Akshay Singh
Vithaldas Panchotia
Premraaj
Kookie Gulati
V.G. Samant
Ravi Jadhav
Vishwamitra
Imtiaz Punjabi
Vijay S. Bhanushali
Shammi
Ranjit Kapoor
Bhargav
Aloknath Dixit
Rita S. Roy
Vandana Kataria
Mohit Goswami
Imtiaz Ali
Shekhar Ramesh Mishra
Indrasen Singh
Santosh Ojha
Mukul Misra
Talat Jani
R.K. Nayyar
Aku Akbar
Puneet Prakash
Arjun Hingorani
Madhusudan
Samir Khan
Irfan Khan
Rashmi Ranjan
Noshir Engineer
Shitiz Srivastava
Taranveer Singh
Nazir
C.V. Sridhar
Ashok Tyagi
Amit Kasaria
Vipin Parashar
Karan Anshuman
Sarankant
Pravesh Bhardwaj
Vikram Nath Gupta
Naval Kishore
Dinesh Patel
Nitin Mahadar
Jagdish Pandey
Ram Kumar
Shobhna Samarth
Rahul Mallick
Rajendra Shivv
Ashok Khanna
Baboobhai Bhanji
Manav Sohal
Pushpendra Singh
Shafi Inamdar
Kunal Vijaykar
Sachin Gupta
Utpal Chaudhary
Jeetu
John Owen
Deepak Gattani
Prakash Mehra
Avtar Bhogal
Manohar Nath Rangroo
Abdul Qayyoom Khan
Zubie Saurabh Sengupta
M.A. Asravi
Dharmendra Shekhar Ojha
Sooraj R. Barjatya
Ajit Asthana
Bimal Rawal
Raja Chanda
Samar Chatterjee
Kabir Sadanand
Jagdeep
Arpan Sarkar
Rajnish Thakur
Sanjoy
Navjot Gulati
Shadab Ahmad
Jabir Mubin
Ashok Ahuja
Jeet Matharru
Laurens C. Postma
Naeem A. Siddiqui
Ravi Chopra
Fenil Seta
Shomshuklla Das
Karan Razdan
Pavithran
Amit Ravindernath Sharma
N.M. Kelkar
Amit Vats
Gauri Shinde
Shailesh Verma
Abhijeet Kumar
Aditya Dutt
Amulakh Desai
Jaideep Sen
P. Chandrasekhar
Girish Dubey
Digvijay Singh
Sachin Bhowmick
Krishna D.K.
Vishal Furia
Manoj Shidheshwari Tiwari
Hira Singh
Rakhee Sandilya
Kumar Shahani
Rahul Bose
Shripal Morakhia
Kamalakara Kameshwara Rao
Aziz Khan
R. Thyagaraajan
Musavir Jaleel
Ram Kamlani
Kukoo Kapoor
Ashfaque Shaikh
Sunil R. Prasad
S.S. Raja
Prem Lalwani
Girish Manukant
Vayalar Madhavan
Rajeev Chaudhari
Rajesh Ranshinge
Tannishtha Chatterjee
Tajdar Amrohi
Moti B. Gidwani
Pramod Kumar
Munnawar Bhagat
Arshad Siddiqui
Ali Abbas Zafar
Anu Menon
Honey Irani
Salahuddin Parvez
Ashwini Ahuja
Dhirendra Agarwal
Kranti Kanadé
Akash Khurana
Raaj Rahhi
Akshay Ditti
Priyadarshan
Prakash Kapoor
Mark Ratering
Suhail Azmi
Sachin P. Karande
Pran
Ramesh Saigal
Ashok Honda
Mazahir Rahim
Sunil Kumar Desai
Ram Daryani
Abhiraj Minawala
Vibhu Puri
Swaroop Kumar
Sudhendu Roy
Rajesh Nahta
Mayank Prakash Srivastava
Zaigham Imam
Bobby Khan
Puja Bedi
Prabhash Chandra
Ravi Kumar
Mohan Kavia
Shonali Bose
Tarun R. Takshy
Akshay Indikar
Sudipto Sarkar
K.D. Satyam
Suresh Mandal
Bishnu Dev Halder
Sunil Hingorani
Sumnash Sri Kaljai
Amit Rai
Anup Thapa
Pradeep Maini
Fareeda Mehta
Kanishk Varma
Rajkumar Bhan
Soumendra Padhi
Sudarshan Gamare
Unmesh Kabre
Batra Mohinder
Vishnu Mathur
Sanjay M. Khanduri
Aziz Zee
Alam Siddiqui
Ravi Kapoor
Dharam Panesar
Ravi Adhikari
Chuck Russell
